id,name,hazardous,absolute_magnitude,diameter_min_m,diameter_max_m,diameter_avg_m,size_category,close_approach_date,year,month,day,velocity_kmh,velocity_kps,miss_distance_km,miss_distance_ld,very_close,risk_score,impact_energy,orbiting_body,nasa_jpl_url,risk_rank
2226514,226514 (2003 UX34),True,20.16,246.9192656061,552.1282628496,399.52376422785,Large,2025-01-07,2025,1,7,59576.3798149573,16.548994393,18491516.10423837,48.083570739,False,1.2871945917557424,8732549830696201.0,Earth,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2226514,136.0
2438017,438017 (2003 YO3),False,18.54,520.6609142179,1164.2331974184,842.44705581815,Large,2025-01-07,2025,1,7,54996.3055018069,15.2767515283,12136326.303555183,31.5581427201,False,3.8175865160530935,6.97685801714912e+16,Earth,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2438017,34.0
2481442,481442 (2006 WO3),False,21.58,128.3970295822,287.1044862548,207.7507579185,Medium,2025-01-07,2025,1,7,77935.954023887,21.6488761177,58239736.59965244,151.4410434939,False,0.27801041802205745,2101205676632712.8,Earth,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2481442,491.0
3485806,(2010 AL60),False,22.29,92.5880583366,207.0331923453,149.81062534095,Medium,2025-01-07,2025,1,7,32361.4464638662,8.9892906844,9414482.23419549,24.480519603,False,0.5149607180817801,135846578194105.62,Earth,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3485806,312.0
3723888,(2015 NU2),True,20.91,174.8054531691,390.8768761237,282.8411646464,Medium,2025-01-07,2025,1,7,68881.0703726326,19.1336306591,73466998.51753892,191.0365597005,False,0.26518576448492004,4141833417012737.5,Earth,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3723888,504.0
3771633,(2017 FZ2),False,26.6,12.7219878539,28.4472296503,20.5846087521,Small,2025-01-07,2025,1,7,27485.3820705561,7.6348283529,43675472.560049035,113.5695235892,False,0.01295408619898734,254212212333.73956,Earth,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3771633,1471.0
3792462,(2017 YD),False,25.5,21.113244479,47.2106498806,34.1619471798,Small,2025-01-07,2025,1,7,17691.4977576082,4.9143049327,10536583.499046208,27.3983244623,False,0.057359770553867935,481417703487.3297,Earth,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3792462,950.0
3837883,(2019 AO12),False,25.6,20.1629919443,45.0858206172,32.62440628075,Small,2025-01-07,2025,1,7,87401.5535619302,24.2782093228,72072116.41250834,187.4094416215,False,0.03956348078711713,10233664098550.277,Earth,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3837883,1104.0
3842657,(2019 KJ4),False,27.4,8.801465209,19.6806745089,14.24106985895,Small,2025-01-07,2025,1,7,34290.1468082932,9.5250407801,49392413.894222796,128.4353113106,False,0.00988670805230016,131018173990.88667,Earth,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3842657,1537.0
3704144,(2015 AC246),False,23.4,55.5334911581,124.1766612574,89.85507620775,Medium,2025-01-06,2025,1,6,21823.557432531,6.0620992868,52820770.79549223,137.3500828551,False,0.03712474064069568,13330423443592.438,Earth,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3704144,1128.0
3781585,(2017 SK2),False,23.2,60.8912622106,136.1570015386,98.5241318746,Medium,2025-01-06,2025,1,6,19273.0559039038,5.35362664,66024505.62198272,171.6838126569,False,0.028759944260310137,13705472597210.936,Earth,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3781585,1219.0
3785681,(2017 TU1),False,26.2,15.2951935344,34.201092472,24.7481430032,Small,2025-01-06,2025,1,6,53321.9785063697,14.8116606962,67762561.05205293,176.2032858439,False,0.019474174659300528,1662667333835.833,Earth,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3785681,1375.0
3843671,(2019 QY4),False,27.6,8.0270316728,17.948988478,12.9880100754,Small,2025-01-06,2025,1,6,65537.9276345136,18.2049798985,52117749.5629085,135.5220136488,False,0.016332387172827804,363059882172.99066,Earth,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3843671,1414.0
3989263,(2020 BP11),False,26.8,11.6025908209,25.9441817907,18.7733863058,Small,2025-01-06,2025,1,6,56764.4031185162,15.7678897551,35406461.06684568,92.0675765972,False,0.030097898407585793,822517230479.9912,Earth,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3989263,1201.0
3740934,(2016 BD15),True,21.2,152.9519353442,342.0109247198,247.481430032,Medium,2025-01-05,2025,1,5,93383.3700688104,25.9398250191,71450808.49855644,185.7938519174,False,0.32344840389459806,5099550997161362.0,Earth,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3740934,435.0
3753595,(2016 KO),False,26.5,13.3215566698,29.7879062798,21.5547314748,Small,2025-01-05,2025,1,5,55311.8444706586,15.3644012418,63031190.87562886,163.9002831432,False,0.018914952079731786,1182031731852.6025,Earth,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3753595,1383.0
3989144,(2020 BC6),True,20.85,179.7028548592,401.8277992159,290.76532703755,Medium,2025-01-05,2025,1,5,79858.6540488112,22.182959458,3683381.686023033,9.5779136151,False,6.304024301742143,6048348764945504.0,Earth,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3989144,11.0
3879137,(2019 TK6),False,22.64,78.8052183336,176.2138251755,127.50952175455001,Medium,2025-01-04,2025,1,4,37661.9172929179,10.4616436925,40607718.03326146,105.5924279867,False,0.11825961405774858,113448224645646.58,Earth,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3879137,698.0
3553148,(2010 XB11),False,19.69,306.5878759288,685.5513316542,496.06960379149996,Large,2025-01-03,2025,1,3,68182.206577871,18.9395018272,19016653.471642926,49.4490877475,False,1.7786052763253382,2.1894496267816028e+16,Earth,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3553148,94.0
3645041,(2013 NC15),False,22.14,99.2098919421,221.8400624229,160.52497718249998,Medium,2025-01-03,2025,1,3,43417.7895268897,12.0604970908,25616443.389347907,66.6105505276,False,0.27207678939601515,300834937300525.44,Earth,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3645041,495.0
3647191,(2013 RT9),False,26.5,13.3215566698,29.7879062798,21.5547314748,Small,2025-01-03,2025,1,3,16233.9842106775,4.5094400585,36530806.76349979,94.9912176624,False,0.00957874192849534,101822344315.18208,Earth,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3647191,1546.0
3837864,(2019 AS11),False,26.8,11.6025908209,25.9441817907,18.7733863058,Small,2025-01-03,2025,1,3,42708.3804730289,11.8634390203,48375536.34533886,125.7911201432,False,0.01657409892867288,465606526676.5143,Earth,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3837864,1411.0
3843735,(2019 QL7),False,26.65,12.4324000554,27.7996916474,20.1160458514,Small,2025-01-03,2025,1,3,30891.5107520968,8.5809752089,58599408.62498077,152.3763002449,False,0.010604459350179991,299689239347.7561,Earth,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3843735,1527.0
2459462,459462 (2013 AY52),False,19.9,278.3267680719,622.3575733667,450.3421707193,Large,2025-01-02,2025,1,2,62720.0394634552,17.4222331843,15830336.753684059,41.1636943573,False,1.7842626571414688,1.3861349030195222e+16,Earth,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2459462,93.0
3648769,(2013 TK4),False,23.98,42.5162524006,95.0692305162,68.7927414584,Medium,2025-01-02,2025,1,2,64471.3074111931,17.9086965031,53240801.671820946,138.4422909921,False,0.08330374154697703,52206647810797.65,Earth,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3648769,813.0
3656933,(2014 BM25),False,28.1,6.3760978988,14.2573883328,10.3167431158,Small,2025-01-02,2025,1,2,55213.8976234976,15.3371937843,42733613.705436125,111.1204038628,False,0.013329731534762359,129148588699.74489,Earth,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3656933,1460.0
3703792,(2015 BF),False,26.6,12.7219878539,28.4472296503,20.5846087521,Small,2025-01-02,2025,1,2,92433.5572978271,25.6759881383,72149352.40152915,187.6102787038,False,0.026371804447412644,2875094922360.6694,Earth,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3703792,1256.0
3766462,(2017 AZ13),False,21.97,107.2889454508,239.9053752622,173.5971603565,Medium,2025-01-02,2025,1,2,43194.0973228348,11.9983603675,24373475.96157024,63.3784568527,False,0.30764477956402836,376566479637220.56,Earth,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3766462,452.0
3837784,(2019 AR8),False,25.61,20.0703514113,44.8786700881,32.4745107497,Small,2025-01-02,2025,1,2,82067.9308472164,22.7966474576,66096247.4945897,171.8703633641,False,0.04032174296614521,8898971605373.078,Earth,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3837784,1097.0
3842769,(2019 LS1),False,22.48,84.8310761886,189.6880529621,137.25956457535,Medium,2025-01-02,2025,1,2,44753.354806865,12.4314874464,18639595.585777443,48.4686224668,False,0.32955790085722636,199822342747346.9,Earth,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3842769,428.0
3843713,(2019 QS6),False,26.1,16.0160337979,35.8129403019,25.9144870499,Small,2025-01-02,2025,1,2,18369.899581269,5.1027498837,40941595.586015895,106.4606112571,False,0.011627454132963946,226572093690.36636,Earth,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3843713,1500.0
3968754,(2019 YA5),False,26.0,16.7708462163,37.5007521798,27.13579919805,Small,2025-01-02,2025,1,2,45382.1604748949,12.6061556875,41802119.066055745,108.6982342509,False,0.02945977910532339,1587680781295.977,Earth,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3968754,1209.0
3561029,(2011 GE3),False,25.88,17.7237239257,39.6314515123,28.677587719,Small,2025-01-01,2025,1,1,29942.4840770101,8.3173566881,49668157.47533864,129.1523285586,False,0.017288304162874798,815771461124.0948,Earth,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3561029,1399.0
2000887,887 Alinda (A918 AA),False,13.82,4576.7266723128,10233.8719537278,7405.299313020299,Huge,2025-01-08,2025,1,8,29695.3159727308,8.2486988813,12296605.087478507,31.9749163476,False,17.88320446240146,1.3815568320405754e+19,Earth,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2000887,2.0
2451003,451003 (2008 UD1),True,19.49,336.1669211578,751.6920874957,543.92950432675,Large,2025-01-08,2025,1,8,50939.1007892356,14.1497502192,26800560.540965848,69.6896155703,False,1.0338321021602317,1.6109994859899072e+16,Earth,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2451003,173.0
3485264,(2010 AL30),False,27.2,9.6506146958,21.5794304844,15.6150225901,Small,2025-01-08,2025,1,8,48894.5442113194,13.5818178365,19541496.47531868,50.8138393207,False,0.039070160944772,351166967655.69434,Earth,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3485264,1108.0
3692560,(2014 TU),False,25.09,25.5008687857,57.0216760901,41.261272437900004,Small,2025-01-08,2025,1,8,25312.6217193537,7.0312838109,45581702.564580955,118.5263018626,False,0.0229133823906641,1736469306583.0178,Earth,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3692560,1318.0
3837605,(2019 AE3),False,27.4,8.801465209,19.6806745089,14.24106985895,Small,2025-01-08,2025,1,8,32688.5328082797,9.0801480023,40671208.92510731,105.7575236323,False,0.011445926777502644,119064888517.82872,Earth,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3837605,1503.0
3893856,(2019 XL),False,26.6,12.7219878539,28.4472296503,20.5846087521,Small,2025-01-08,2025,1,8,60677.2366506572,16.8547879585,46538177.43028861,121.013427667,False,0.026838549457234625,1238923359234.667,Earth,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3893856,1250.0
3656929,(2014 BG25),False,25.3,23.150212221,51.7654482198,37.4578302204,Small,2025-01-16,2025,1,16,56420.9370068609,15.6724825019,39660831.31391615,103.1302342815,False,0.0532869788469948,6454661062233.425,Earth,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3656929,984.0
3660308,(2014 BR57),False,23.9,44.1118199997,98.6370281305,71.3744240651,Medium,2025-01-16,2025,1,16,26123.5280710143,7.2565355753,71736247.727064,186.5360808,False,0.025991766083322442,9573186338714.172,Earth,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3660308,1265.0
3724583,(2015 OH26),False,24.1,40.2304579834,89.9580388169,65.09424840015001,Medium,2025-01-16,2025,1,16,28022.8606829734,7.7841279675,42681236.02047854,110.984205938,False,0.04273838398927923,8356372453214.115,Earth,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3724583,1081.0
3761738,(2016 UA41),False,24.4,35.0392641108,78.3501764334,56.6947202721,Medium,2025-01-16,2025,1,16,27342.5268230834,7.5951463397,69592130.51073079,180.9607233624,False,0.022275175345121447,5256179003114.368,Earth,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3761738,1328.0
3370495,(2007 EA26),False,20.86,178.8771952404,399.981568182,289.4293817112,Medium,2025-01-15,2025,1,15,39846.6923753916,11.0685256598,21123091.54725817,54.9264679496,False,0.5459808528332096,1485174238112097.0,Earth,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3370495,297.0
3739391,(2016 AH65),False,25.8,18.388867207,41.1187571041,29.75381215555,Small,2025-01-15,2025,1,15,49202.0769766561,13.6672436046,36314173.81867663,94.4279060622,False,0.04031344244085261,2460139451900.4673,Earth,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3739391,1098.0
3767164,(2017 BO30),False,23.9,44.1118199997,98.6370281305,71.3744240651,Medium,2025-01-15,2025,1,15,47464.8826739897,13.1846896317,35787058.707591526,93.0572463181,False,0.0946649092302997,31603681530697.742,Earth,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3767164,771.0
2506491,506491 (2003 UW29),True,20.69,193.4438720459,432.5536477254,312.99875988565003,Large,2025-01-14,2025,1,14,96974.4703454129,26.9373528737,17371524.962223362,45.1712528414,False,1.7472783203943396,1.1125196381634232e+16,Earth,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2506491,97.0
3309857,(2005 YU128),False,25.26,23.5806068,52.7278397554,38.1542232777,Small,2025-01-14,2025,1,14,25318.1380938953,7.0328161372,7315337.907450606,19.0221053682,False,0.1320504816088218,1373587664621.3345,Earth,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3309857,662.0
3459429,(2009 JR),True,21.41,138.852907036,310.4845390059,224.66872302094998,Medium,2025-01-14,2025,1,14,35255.9647684223,9.7933235468,20426799.92997703,53.1158977916,False,0.3877706057995325,543823612397809.06,Earth,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3459429,382.0
3690386,(2014 SD145),False,26.9,11.0803882126,24.7765012606,17.9284447366,Small,2025-01-14,2025,1,14,24076.0599167771,6.6877944213,63564543.200627446,165.2871615421,False,0.0067906774430929575,128873518059.17767,Earth,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3690386,1601.0
3724104,(2015 NS13),False,19.98,268.2594171192,599.846292283,434.05285470110005,Large,2025-01-14,2025,1,14,41574.8093947034,11.5485581652,12016268.208482826,31.2459551269,False,1.5017694668870551,5453224622798291.0,Earth,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3724104,109.0
3843826,(2019 RP2),False,28.9,4.411182,9.8637028131,7.13744240655,Small,2025-01-14,2025,1,14,12081.3799897366,3.355938886,30555004.61111053,79.4523130157,False,0.0028221286485106685,2047509576.786609,Earth,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3843826,1646.0
3892657,(2019 VJ2),False,26.1,16.0160337979,35.8129403019,25.9144870499,Small,2025-01-14,2025,1,14,88958.0701581372,24.7105750439,72046112.14388156,187.3418226073,False,0.0319976010987696,5313290472520.421,Earth,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3892657,1181.0
2803401,803401 (2015 NS13),False,19.98,268.2594171192,599.846292283,434.05285470110005,Large,2025-01-14,2025,1,14,41574.8094272809,11.5485581742,12016268.447839418,31.2459557493,False,1.5017694381495097,5453224631297883.0,Earth,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2803401,110.0
3102771,(2002 AL31),False,24.5,33.4622374455,74.8238376074,54.14303752645,Medium,2025-01-13,2025,1,13,41756.5699551389,11.5990472098,21591690.628704485,56.1449682042,False,0.10470822192363782,10676833915420.277,Earth,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3102771,728.0
3360486,(2006 WE4),False,18.9,441.1181999969,986.3702813054,713.74424065115,Large,2025-01-13,2025,1,13,63365.5885506077,17.6015523752,41747245.57999381,108.5555464835,False,1.0833486917551365,5.632481830424654e+16,Earth,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3360486,161.0
3645650,(2013 PZ38),False,24.0,42.1264610556,94.1976305719,68.16204581375,Medium,2025-01-13,2025,1,13,25616.8558539439,7.1157932928,53567479.527885884,139.2917528595,False,0.03259621915591118,8017602159847.775,Earth,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3645650,1171.0
3792468,(2017 YH),False,18.12,631.7641481849,1412.6675810887,1022.2158646368,Huge,2025-01-13,2025,1,13,43379.4686554519,12.0498524043,33497847.803687,87.1046011259,False,1.323762091194319,7.754634083501363e+16,Earth,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3792468,133.0
3797753,(2018 BV1),False,24.3,36.6906137531,82.0427064882,59.366660120649996,Medium,2025-01-13,2025,1,13,71576.2324083794,19.8822867801,73699997.4394205,191.6424278229,False,0.05765592957581417,41355237792272.69,Earth,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3797753,948.0
3986841,(2020 BK3),False,26.9,11.0803882126,24.7765012606,17.9284447366,Small,2025-01-13,2025,1,13,29436.0947926279,8.176692998,13359180.581947302,34.7379360841,False,0.039504174340161645,192643002733.19095,Earth,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3986841,1105.0
3313157,(2006 BA),False,27.6,8.0270316728,17.948988478,12.9880100754,Small,2025-01-12,2025,1,12,38454.9031093907,10.6819175304,22092069.249428302,57.4461049347,False,0.022607781253728507,124996052067.19868,Earth,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3313157,1325.0
3648878,(2013 TG6),False,26.58,12.8397029582,28.7104486255,20.77507579185,Small,2025-01-12,2025,1,12,44844.9883404944,12.4569412057,43060552.47514613,111.9705441851,False,0.02163599810281438,695697886904.8455,Earth,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3648878,1342.0
3989277,(2020 BN12),False,25.9,17.561231848,39.2681081809,28.41467001445,Small,2025-01-12,2025,1,12,38741.1017709114,10.7614171586,25592941.683649205,66.5494389388,False,0.04301246947004768,1328424230601.2659,Earth,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3989277,1077.0
3615463,(2012 UK171),False,24.46,34.084346887,76.214916608,55.149631747499996,Medium,2025-01-11,2025,1,11,22903.3541937018,6.3620428316,4081256.429654541,10.6125090627,False,0.30949085688108313,3394618956604.17,Earth,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3615463,450.0
3730322,(2015 TL178),True,21.26,148.7835704774,332.6901775226,240.736874,Medium,2025-01-11,2025,1,11,63220.2723822373,17.5611867728,49699887.73707776,129.2348368979,False,0.30622706488276685,2151322793624726.5,Earth,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3730322,454.0
3742059,(2016 CF31),False,21.73,119.8270800671,267.9414965754,193.88428832124998,Medium,2025-01-11,2025,1,11,51574.2312735886,14.3261753538,25935610.62451035,67.4404824944,False,0.38554839795232554,747925568519047.4,Earth,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3742059,384.0
3773744,(2017 FB157),False,27.7,7.6657557353,17.1411509231,12.4034533292,Small,2025-01-11,2025,1,11,46527.2754855059,12.9242431904,52134330.21291038,135.565128386,False,0.011069460136200098,159370559623.17935,Earth,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3773744,1510.0
3795086,(2017 YQ5),False,24.7,30.5179232594,68.2401509401,49.37903709974999,Small,2025-01-11,2025,1,11,44896.8626690764,12.4713507414,32292968.681761533,83.9715486404,False,0.06865159624208857,9363211676418.129,Earth,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3795086,882.0
3797456,(2018 AN2),False,24.8,29.1443904535,65.1688382168,47.156614335149996,Small,2025-01-11,2025,1,11,41015.7108874141,11.3932530243,24393068.46548883,63.4294033269,False,0.07929146194691498,6806021861124.421,Earth,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3797456,830.0
3836886,(2018 XA4),False,29.0,4.2126461056,9.4197630572,6.816204581400001,Small,2025-01-11,2025,1,11,32685.1153427529,9.0791987063,59918690.38426196,155.806834412,False,0.0037181792778531193,13052475814.312511,Earth,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3836886,1635.0
2497113,497113 (2004 EK1),False,22.29,92.5880583366,207.0331923453,149.81062534095,Medium,2025-01-10,2025,1,10,22587.6042002407,6.2743345001,29822591.166938126,77.5478151122,False,0.11346643526882202,66180979636056.945,Earth,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2497113,708.0
3167343,(2003 WP7),False,23.45,54.2693945693,121.3500553547,87.809724962,Medium,2025-01-10,2025,1,10,42162.5119167832,11.7118088658,22656870.442572538,58.9147599639,False,0.16340644152526704,46435038211375.81,Earth,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3167343,607.0
3702319,(2014 YD),False,24.29,36.8599699314,82.4213984152,59.6406841733,Medium,2025-01-10,2025,1,10,17045.7232403826,4.7349231223,14974781.359067757,38.9389898979,False,0.06788871048655012,2378064988694.6167,Earth,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3702319,892.0
3797861,(2018 BM3),True,21.99,106.3053144865,237.7059095613,172.0056120239,Medium,2025-01-10,2025,1,10,82232.6223896413,22.8423951082,21814630.844123658,56.7246806279,False,0.6483938528930321,1327642460586923.8,Earth,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3797861,260.0
3399548,(2008 AU28),False,25.03,26.2153087281,58.6192123671,42.417260547599994,Small,2025-01-09,2025,1,9,38741.9560296181,10.7616544527,4811939.983897414,12.5125087258,False,0.3415104196085518,4419325001137.793,Earth,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3399548,423.0
3701880,(2014 XO7),False,26.8,11.6025908209,25.9441817907,18.7733863058,Small,2025-01-09,2025,1,9,32108.4580819004,8.9190161339,55001479.0075566,143.02058802,False,0.010959423239732995,263167196490.28534,Earth,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3701880,1514.0
3878578,(2019 TL2),False,24.4,35.0392641108,78.3501764334,56.6947202721,Medium,2025-01-09,2025,1,9,18580.9580594344,5.1613772387,59495075.397284426,154.7053064963,False,0.017706376746861614,2427331318920.13,Earth,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3878578,1396.0
3892010,(2019 UE13),False,25.75,18.8171989489,42.0765359959,30.4468674724,Small,2025-01-09,2025,1,9,26008.7189881431,7.2246441634,52418994.479571976,136.3053421319,False,0.015106814390869111,736598411686.0768,Earth,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3892010,1433.0
3536591,(2010 NG1),False,20.29,232.5706874555,520.0438667242,376.30727708985,Large,2025-01-18,2025,1,18,66994.4535624706,18.609570434,71957078.28340086,187.1103074679,False,0.3503546975729739,9227213122498306.0,Earth,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3536591,411.0
3618492,(2012 WQ10),False,22.68,77.3668609982,172.9975603978,125.18221069799999,Medium,2025-01-18,2025,1,18,54149.1951237498,15.0414430899,61627285.520752855,160.2497018679,False,0.10999212273962172,221909995513000.1,Earth,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3618492,718.0
3744790,(2016 DL),True,21.4,139.4938229344,311.9176705226,225.7057467285,Medium,2025-01-18,2025,1,18,72722.0867702882,20.2005796584,27109155.904092412,70.4920574517,False,0.6054704527212827,2345986552943073.5,Earth,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3744790,280.0
3763953,(2016 WH1),False,25.1,25.3837029364,56.7596852866,41.0716941115,Small,2025-01-18,2025,1,18,57534.971335367,15.981936482,43759953.63375309,113.7892000971,False,0.05400048553930439,8848235141788.354,Earth,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3763953,975.0
54341664,(2023 CA4),False,22.11,100.5900390178,224.9261651032,162.7581020605,Medium,2025-01-18,2025,1,18,42565.1487867598,11.8236524408,17310120.84098572,45.0115834346,False,0.4002180512831888,301370795859997.1,Earth,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=54341664,377.0
2847344,847344 (2023 CA4),False,22.11,100.5900390178,224.9261651032,162.7581020605,Medium,2025-01-18,2025,1,18,42565.1488176222,11.8236524493,17310120.84098572,45.0115834346,False,0.40021805157337204,301370796293306.9,Earth,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=2847344,376.0
3592306,(2012 AN10),False,22.63,79.1689666942,177.0271912367,128.09807896545,Medium,2025-01-17,2025,1,17,41187.854247844,11.4410706244,15258461.406382836,39.6766443739,False,0.3457809319916556,137572360104783.2,Earth,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3592306,417.0
3627014,(2013 DB),False,25.6,20.1629919443,45.0858206172,32.62440628075,Small,2025-01-17,2025,1,17,38295.1778043355,10.6375493901,46853591.06041552,121.8335991181,False,0.02666513731404735,1964631187463.2568,Earth,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3627014,1253.0
3674427,(2014 NA39),False,24.1,40.2304579834,89.9580388169,65.09424840015001,Medium,2025-01-17,2025,1,17,40436.9505233777,11.2324862565,70291378.95983206,182.7789821832,False,0.03744716551111481,17400015961594.209,Earth,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3674427,1125.0
3781651,(2017 SS10),False,25.2,24.2412481101,54.2050786336,39.22316337185,Small,2025-01-17,2025,1,17,55516.0871072981,15.4211353076,67410544.39852612,175.2879353899,False,0.03230231373747842,7175142826013.158,Earth,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3781651,1176.0
3445079,(2009 BO58),False,21.87,112.3453176718,251.2117672679,181.77854246985,Medium,2025-01-24,2025,1,24,74567.6738039657,20.7132427233,28772488.993272062,74.8172298067,False,0.471102901894294,1288528544040701.5,Earth,https://ssd.jpl.nasa.gov/tools/sbdb_lookup.html#/?sstr=3445079,337.0
